ai_uid,db_key,ai_poem_id,model_name,cipai,title,sentence_count,whole_sem_top1_score,whole_sem_top1_source_poem_id,whole_sem_top1_source_title,whole_sem_top1_source_author,whole_sem_percentile,whole_lex_top1_score,whole_lex_top1_source_poem_id,whole_lex_top1_source_title,whole_lex_top1_source_author,whole_lex_percentile,sem_dominant_source_poem_id,sem_dominant_source_title,sem_dominant_source_author,sem_dominant_source_coverage,lex_dominant_source_poem_id,lex_dominant_source_title,lex_dominant_source_author,lex_dominant_source_coverage,distinct_sem_source_poems,distinct_lex_source_poems,max_consecutive_sem_same_source,max_consecutive_lex_same_source,same_source_sentence_count,max_sentence_sem_score,max_sentence_lex_score
c1:60,c1,60,doubao-seed-2.0-pro,沁园春,校园观玉兰感怀,25,0.8790786266326904,6969,烛影摇红,张榘,0.26004728132387706,0.1935483870967742,13412,沁园春,无名氏,0.3947990543735225,16680,风流子,朱敦儒,0.04,3386,浪淘沙,辛弃疾,0.04,25,25,1,1,3,0.923037,0.857143
b1:89,b1,89,doubao-seed-2.0-pro,祝英台近,过横塘旧居,16,0.8790715932846069,17543,西子妆慢・西子妆,吴文英,0.7142857142857143,0.34554973821989526,3184,祝英台令,辛弃疾,1.0,3184,祝英台令,辛弃疾,0.1875,3184,祝英台令,辛弃疾,0.125,14,15,3,1,7,1.0,1.0
c2:168,c2,168,deepseek-3.2-thinking,沁园春,规革沉吟,25,0.8790163397789001,8302,满庭芳,如愚居士,0.26004728132387706,0.1588447653429603,6370,沁园春,葛长庚,0.0070921985815602835,8495,绛都春,陈郁,0.04,19827,六州歌头,洪适,0.08,25,24,1,1,6,0.999999,1.0
b1:334,b1,334,qwen3.6-plus,沁园春,云帆济海,25,0.8790028691291809,18293,念奴娇,张元干,0.2576832151300236,0.2037735849056604,3255,水龙吟,辛弃疾,0.6690307328605201,1748,满庭芳,苏轼,0.04,8819,沁园春,姚勉,0.04,25,25,1,1,7,0.999999,1.0
b3:333,b3,333,qwen3.6-plus,祝英台近,玉兰庭立,16,0.8789734244346619,8849,桂枝香,陈允平,0.7142857142857143,0.16964285714285715,16317,永遇乐,叶梦得,0.14285714285714285,6561,念奴娇,刘克庄,0.0625,11970,十二时・忆少年,无名氏,0.0625,16,16,1,1,4,1.0,1.0
c1:146,c1,146,doubao-seed-2.0-pro,沁园春,校园观玉兰感怀,25,0.8789570331573486,2211,野庵曲,沈瀛,0.2576832151300236,0.19494584837545126,7511,沁园春,李曾伯,0.5035460992907801,16680,风流子,朱敦儒,0.04,3386,浪淘沙,辛弃疾,0.04,25,25,1,1,7,1.0,1.0
b2:556,b2,556,qwen3.6-plus,沁园春,阁夜沉吟,25,0.8789105415344238,14304,兰陵王,辛弃疾,0.2553191489361702,0.17985611510791366,5147,沁园春,王居安,0.1347517730496454,12351,水调歌头,张孝祥,0.04,13694,喜迁莺,曹宰,0.04,25,25,1,1,4,0.962004,0.8
b3:554,b3,554,doubao-seed-2.0-pro,沁园春,春暮见玉兰有感,25,0.8788694143295288,11608,水调歌头,无名氏,0.2553191489361702,0.17985611510791366,6882,沁园春,冯取洽,0.1347517730496454,8581,念奴娇,陈著,0.04,7921,齐天乐,吴文英,0.04,25,25,1,1,5,1.0,1.0
b1:490,b1,490,deepseek-3.2-thinking,祝英台近,秋江寄怀,16,0.8788463473320007,9059,击梧桐,李珏,0.7142857142857143,0.2074074074074074,7243,如梦令,吴潜,0.6571428571428571,9656,小重山,周容,0.0625,9656,小重山,周容,0.0625,16,16,1,1,7,1.0,1.0
c2:137,c2,137,deepseek-3.2-thinking,沁园春,宗门感怀,25,0.8788325190544128,18673,薄媚,董颖,0.2553191489361702,0.17985611510791366,1470,沁园春,苏轼,0.1347517730496454,9927,沁园春,萧某,0.04,11439,结带巾,无名氏,0.04,25,25,1,1,6,1.0,1.0
c1:356,c1,356,deepseek-3.2-thinking,沁园春,见玉兰有感,25,0.8787943720817566,2211,野庵曲,沈瀛,0.2553191489361702,0.1776061776061776,13663,醉蓬莱,仲殊,0.0425531914893617,13896,念奴娇,华岳,0.04,13094,水调歌头,无名氏,0.04,25,25,1,1,5,1.0,1.0
a1:100,a1,100,qwen3.5-flash,满江红,秋夜怀远,18,0.8787691593170166,7920,宴清都,吴文英,0.5428051001821493,0.1940928270042194,5396,万年欢,史达祖,0.04007285974499089,193,满江红,柳永,0.05555555555555555,193,满江红,柳永,0.05555555555555555,18,18,1,1,6,1.0,1.0
c1:125,c1,125,doubao-seed-2.0-pro,沁园春,寓舍见玉兰感怀,25,0.8787462711334229,2211,野庵曲,沈瀛,0.2553191489361702,0.17985611510791366,7791,沁园春,赵孟坚,0.1347517730496454,16680,风流子,朱敦儒,0.04,3386,浪淘沙,辛弃疾,0.04,25,25,1,1,7,0.92537,0.75
b3:577,b3,577,doubao-seed-2.0-pro,祝英台近,校隅见玉兰作,16,0.8787400722503662,10403,疏影,王梦应,0.7142857142857143,0.19004524886877827,19892,水龙吟,韩元吉,0.4,16751,浪淘沙,朱敦儒,0.0625,16751,浪淘沙,朱敦儒,0.0625,16,16,1,1,2,0.920731,0.75
b1:669,b1,669,glm-5,祝英台近,暮春怀远,16,0.8787092566490173,10183,水龙吟,莫,0.7142857142857143,0.2087912087912088,14812,千秋岁,秦观,0.6571428571428571,1719,江城子,苏轼,0.0625,1719,江城子,苏轼,0.0625,16,16,1,1,9,1.0,1.0
b3:325,b3,325,qwen3.6-plus,沁园春,玉明心,25,0.8786982893943787,8329,酹江月・念奴娇,卫宗武,0.25295508274231676,0.15730337078651685,6667,庆春宫・高阳台,陈德武,0.004728132387706856,11627,满江红,无名氏,0.04,20669,兰陵王,葛郯,0.04,25,25,1,1,5,1.0,1.0
b2:396,b2,396,deepseek-3.2-thinking,沁园春,宗规思变,25,0.8786948919296265,18974,水龙吟,曹勋,0.25059101654846333,0.18532818532818532,14077,满庭芳,向子諲,0.16548463356973994,4238,柳梢青,赵师侠,0.04,4238,柳梢青,赵师侠,0.04,25,25,1,1,7,1.0,1.0
c1:4,c1,4,doubao-seed-2.0-pro,沁园春,檐下见玉兰花作,25,0.8786947131156921,9626,摸鱼儿,颜奎,0.25059101654846333,0.17266187050359713,20902,沁园春,陆游,0.030732860520094562,16680,风流子,朱敦儒,0.04,3386,浪淘沙,辛弃疾,0.04,25,25,1,1,6,1.0,1.0
c1:361,c1,361,deepseek-3.2-thinking,沁园春,玉兰新悟,25,0.8786883354187012,13663,醉蓬莱,仲殊,0.25059101654846333,0.16342412451361868,11134,雨中花・夜行船,无名氏,0.0070921985815602835,5180,水调歌头,徐冲渊,0.04,7541,水调歌头,李曾伯,0.04,25,25,1,1,4,0.976493,0.888889
c2:231,c2,231,qwen3.6-plus,沁园春,云崖问道,31,0.878676176071167,9499,水龙吟,刘辰翁,0.25059101654846333,0.14450867052023122,120,浪淘沙,柳永,0.004728132387706856,13032,导引,无名氏,0.03225806451612903,13030,六州,无名氏,0.03225806451612903,31,31,1,1,5,0.899457,0.75
b3:31,b3,31,deepseek-3.2-thinking,浪淘沙,春见玉兰感怀,10,0.8786543607711792,2655,念奴娇,赵长卿,0.9428571428571428,0.16129032258064516,18237,十月桃,李弥逊,0.022857142857142857,12505,浣溪沙,韩淲,0.1,5619,江城子,魏了翁,0.1,10,10,1,1,2,0.853814,0.6
b2:275,b2,275,deepseek-3.2-thinking,清平乐,规变感言,8,0.8786413073539734,17596,水龙吟,李纲,0.9410112359550562,0.19607843137254902,2159,捣练子,沈瀛,0.03651685393258427,16662,水龙吟,朱敦儒,0.125,16662,水龙吟,朱敦儒,0.125,8,8,1,1,2,0.762734,0.545455
c2:36,c2,36,doubao-seed-2.0-pro,沁园春,仙门感怀,25,0.8786048889160156,4357,贺新郎,陈亮,0.25059101654846333,0.1557632398753894,5215,六州歌头,程珌,0.004728132387706856,9676,三犯渡江云・渡江云,周密,0.04,13842,贺新郎,黄人杰,0.04,25,25,1,1,5,0.962004,0.8
c2:1,c2,1,doubao-seed-2.0-pro,沁园春,宗门感怀,25,0.8785573244094849,18673,薄媚,董颖,0.25059101654846333,0.17647058823529413,115,一寸金,柳永,0.0425531914893617,19887,醉蓬莱,韩元吉,0.04,19887,醉蓬莱,韩元吉,0.04,25,25,1,1,8,1.0,1.0
b3:123,b3,123,deepseek-3.2-thinking,祝英台近,见玉兰感怀,16,0.8785346746444702,5258,念奴娇,郑域,0.7142857142857143,0.17872340425531916,9626,摸鱼儿,颜奎,0.14285714285714285,19357,感皇恩,康与之,0.0625,12898,南徐好,仲殊,0.0625,16,16,1,1,4,0.932151,0.857143
c2:194,c2,194,deepseek-3.2-thinking,沁园春,宗门感怀,25,0.8785139918327332,14304,兰陵王,辛弃疾,0.25059101654846333,0.18705035971223022,6370,沁园春,葛长庚,0.2907801418439716,12937,点绛唇,郭章,0.04,9738,龙吟曲・水龙吟,周密,0.04,25,25,1,1,4,1.0,1.0
b3:255,b3,255,qwen3.6-plus,清平乐,玉兰引,8,0.8785067200660706,12067,念奴娇,曾纡,0.9410112359550562,0.2037037037037037,4255,菩萨蛮,赵师侠,0.29213483146067415,6424,永遇乐,葛长庚,0.125,20880,鹧鸪天,陆游,0.125,8,8,1,1,2,0.900989,0.727273
c1:191,c1,191,doubao-seed-2.0-pro,沁园春,校园见玉兰抒怀,25,0.8784978985786438,8677,宝鼎现,陈著,0.25059101654846333,0.17921146953405018,7283,沁园春,吴潜,0.09692671394799054,2922,眼儿媚,赵长卿,0.04,4264,汉宫春,赵师侠,0.04,25,25,1,1,4,0.944579,0.857143
c1:27,c1,27,doubao-seed-2.0-pro,沁园春,寓舍见玉兰感作,25,0.8784806132316589,2303,洞仙歌,沈端节,0.25059101654846333,0.17142857142857143,9121,沁园春,何梦桂,0.016548463356973995,16680,风流子,朱敦儒,0.04,3386,浪淘沙,辛弃疾,0.04,25,25,1,1,5,0.923037,0.857143
b3:521,b3,521,doubao-seed-2.0-pro,祝英台近,春暮见玉兰感作,16,0.8784675002098083,18730,白雪,杨无咎,0.7142857142857143,0.16901408450704225,19560,满庭芳,葛立方,0.14285714285714285,6561,念奴娇,刘克庄,0.0625,3285,定风波,辛弃疾,0.0625,16,16,1,1,2,0.872081,0.666667
b1:162,b1,162,doubao-seed-2.0-pro,沁园春,登多景楼感怀,25,0.8784427642822266,9838,西河,王奕,0.24822695035460993,0.16546762589928057,20902,沁园春,陆游,0.014184397163120567,14798,长相思,秦观,0.04,14798,长相思,秦观,0.04,25,25,1,1,11,1.0,1.0
c2:191,c2,191,deepseek-3.2-thinking,沁园春,宗规感怀,25,0.8784414529800415,6209,六州歌头,黄机,0.24822695035460993,0.1588447653429603,12510,沁园春,李廷忠,0.0070921985815602835,4238,柳梢青,赵师侠,0.04,4238,柳梢青,赵师侠,0.04,25,25,1,1,5,1.0,1.0
c1:126,c1,126,doubao-seed-2.0-pro,沁园春,寓舍见玉兰花作,25,0.8784345388412476,9626,摸鱼儿,颜奎,0.24822695035460993,0.16030534351145037,18296,石州慢,张元干,0.0070921985815602835,8581,念奴娇,陈著,0.04,7921,齐天乐,吴文英,0.04,25,25,1,1,7,1.0,1.0
c1:87,c1,87,doubao-seed-2.0-pro,沁园春,校园观玉兰花感怀,25,0.8784244060516357,2211,野庵曲,沈瀛,0.24822695035460993,0.17142857142857143,6173,沁园春,王迈,0.016548463356973995,16680,风流子,朱敦儒,0.04,3386,浪淘沙,辛弃疾,0.04,25,25,1,1,6,0.923037,0.857143
b1:77,b1,77,doubao-seed-2.0-pro,沁园春,北固亭秋望,25,0.8783780336380005,9838,西河,王奕,0.24822695035460993,0.17266187050359713,6137,沁园春,程公许,0.030732860520094562,13768,满庭芳,姜特立,0.04,8527,阳关三叠,柴望,0.08,25,24,1,1,8,1.0,1.0
b1:665,b1,665,glm-5,沁园春,秋怀,25,0.8783212900161743,8383,西河,黄升,0.24822695035460993,0.18,6019,柳梢青,刘镇2,0.1347517730496454,8525,齐天乐,柴望,0.04,8525,齐天乐,柴望,0.04,25,25,1,1,10,1.0,1.0
b1:574,b1,574,deepseek-3.2-thinking,沁园春,秋日感怀,25,0.8783190846443176,12988,念奴娇,李邴,0.24822695035460993,0.2014388489208633,7715,沁园春,方岳,0.6524822695035462,6940,风流子,赵以夫,0.04,6940,风流子,赵以夫,0.04,25,25,1,1,10,1.0,1.0
c2:220,c2,220,qwen3.6-plus,沁园春,问宗规,25,0.8783019781112671,8787,沁园春,陈人杰,0.24822695035460993,0.16370106761565836,5947,沁园春,林正大,0.0070921985815602835,11984,六州,无名氏,0.04,14642,永遇乐,晁端礼,0.08,25,24,1,1,4,0.895302,0.857143
b3:409,b3,409,doubao-seed-2.0-pro,沁园春,寓所见玉兰感作,25,0.8782783150672913,18798,多丽,杨无咎,0.24822695035460993,0.16546762589928057,4520,沁园春,刘过,0.014184397163120567,9278,浪淘沙,刘辰翁,0.04,3068,满江红,王炎2,0.04,25,25,1,1,6,1.0,1.0
a1:128,a1,128,qwen3.5-flash,行香子,秋夜行吟,11,0.8782552480697632,6314,疏帘淡月・桂枝香,张辑,0.9666666666666667,0.2184873949579832,15011,独倚楼・更漏子,贺铸,0.4166666666666667,1589,千秋岁,苏轼,0.09090909090909091,17926,江神子・江城子,郭仲宣,0.09090909090909091,11,11,1,1,2,0.965819,0.8
b1:291,b1,291,qwen3.6-plus,沁园春,秋江望月,25,0.878231942653656,10440,摸鱼儿,唐珏,0.24822695035460993,0.18439716312056736,3654,沁园春,赵善括,0.15839243498817968,13768,满庭芳,姜特立,0.04,10851,满江红,彭芳远,0.04,25,25,1,1,7,1.0,1.0
b1:686,b1,686,glm-5,沁园春,晚秋江上,25,0.8781535029411316,12965,花心动,赵鼎,0.2458628841607565,0.1776061776061776,7164,念奴娇,王澜,0.0425531914893617,17974,满庭芳,蔡伸,0.04,10760,沁园春,刘将孙,0.04,25,25,1,1,12,1.0,1.0
a1:122,a1,122,qwen3.5-flash,满江红,夜渡星河,18,0.8781532645225525,9434,齐天乐,刘辰翁,0.5264116575591985,0.18099547511312217,8005,丑奴儿慢・采桑子慢,吴文英,0.007285974499089253,17586,临江仙,赵佶,0.05555555555555555,16472,点绛唇,曹组,0.05555555555555555,18,18,1,1,6,1.0,1.0
c2:105,c2,105,deepseek-3.2-thinking,沁园春,宗门变革感怀,25,0.8781250715255737,6719,水龙吟,刘克庄,0.2458628841607565,0.16541353383458646,6379,水龙吟,葛长庚,0.01182033096926714,17629,水龙吟,李纲,0.04,13734,庆清朝,李朴,0.04,25,25,1,1,4,1.0,1.0
b1:176,b1,176,doubao-seed-2.0-pro,祝英台近,秋夜山驿忆旧,16,0.878113865852356,8984,拜星月慢,陈允平,0.7142857142857143,0.18867924528301888,9793,扫花游・扫地游,周密,0.2857142857142857,6920,薄媚,赵以夫,0.0625,6920,薄媚,赵以夫,0.0625,16,16,1,1,8,0.963252,0.857143
b1:379,b1,379,qwen3.6-plus,沁园春,秋江晚眺,25,0.8781060576438904,10596,长亭怨・长亭怨慢,张炎,0.2458628841607565,0.18796992481203006,11050,鼓笛慢・水龙吟,无名氏,0.3073286052009456,13693,喜迁莺,曹宰,0.04,127,双声子,柳永,0.04,25,25,1,1,5,1.0,1.0
c1:144,c1,144,doubao-seed-2.0-pro,沁园春,春暮见玉兰有作,25,0.878097653388977,9626,摸鱼儿,颜奎,0.2458628841607565,0.16546762589928057,8781,沁园春,陈人杰,0.014184397163120567,8581,念奴娇,陈著,0.04,7921,齐天乐,吴文英,0.04,25,25,1,1,2,0.916366,0.8
c1:50,c1,50,doubao-seed-2.0-pro,沁园春,檐下见玉兰花作,25,0.8780421614646912,9626,摸鱼儿,颜奎,0.24113475177304963,0.19494584837545126,11498,沁园春,无名氏,0.5035460992907801,2490,沁园春,丘崈,0.04,7881,霜叶飞,吴文英,0.04,25,25,1,1,5,0.904586,0.8
c1:56,c1,56,doubao-seed-2.0-pro,沁园春,寓舍见玉兰花作,25,0.8780277967453003,9626,摸鱼儿,颜奎,0.24113475177304963,0.17266187050359713,8212,沁园春,刘子实,0.030732860520094562,10764,齐天乐,陈恕可,0.04,4201,沁园春,赵师侠,0.04,25,25,1,1,4,1.0,1.0
c2:188,c2,188,deepseek-3.2-thinking,沁园春,宗规叹,26,0.8779845237731934,8302,满庭芳,如愚居士,0.24113475177304963,0.14615384615384616,6937,念奴娇,赵以夫,0.004728132387706856,17629,水龙吟,李纲,0.038461538461538464,13734,庆清朝,李朴,0.038461538461538464,26,26,1,1,4,0.931312,0.857143
b2:357,b2,357,deepseek-3.2-thinking,沁园春,宗规有感,25,0.8779841661453247,4357,贺新郎,陈亮,0.24113475177304963,0.14901960784313725,9956,八声甘州,赵文,0.004728132387706856,9939,疏影,赵文,0.08,6179,十二时・忆少年,彭耜,0.04,24,25,1,1,2,1.0,1.0
b3:327,b3,327,qwen3.6-plus,沁园春,玉兰启明,25,0.8779442310333252,9763,六么令,周密,0.23877068557919623,0.17142857142857143,6375,沁园春,葛长庚,0.016548463356973995,363,定风波令・定风波,张先,0.04,363,定风波令・定风波,张先,0.04,25,25,1,1,9,1.0,1.0
b2:191,b2,191,doubao-seed-2.0-pro,沁园春,宗门议规有感,25,0.8779333233833313,8302,满庭芳,如愚居士,0.23877068557919623,0.18705035971223022,8759,沁园春,陈人杰,0.2907801418439716,5774,水龙吟,卢祖皋,0.04,11507,沁园春,无名氏,0.04,25,25,1,1,6,0.962004,0.75
c2:255,c2,255,qwen3.6-plus,沁园春,宗律新思,26,0.8779281973838806,8747,酹江月・念奴娇,张绍文,0.23877068557919623,0.1839080459770115,12058,念奴娇,米友仁,0.15839243498817968,17601,雨霖铃,李纲,0.038461538461538464,5946,意难忘,林正大,0.038461538461538464,26,26,1,1,6,1.0,1.0
b1:553,b1,553,deepseek-3.2-thinking,沁园春,数字时代感怀,25,0.8779222369194031,1470,沁园春,苏轼,0.23877068557919623,0.5323741007194245,1470,沁园春,苏轼,0.9905437352245863,1470,沁园春,苏轼,0.32,1470,沁园春,苏轼,0.32,18,18,2,2,13,1.0,1.0
b1:557,b1,557,deepseek-3.2-thinking,祝英台近,暮秋感怀,16,0.8778449892997742,8133,宴清都,吴文英,0.6857142857142857,0.21052631578947367,16655,水调歌头,朱敦儒,0.7142857142857143,14634,百宝装・新燕过妆楼,晁端礼,0.0625,14634,百宝装・新燕过妆楼,晁端礼,0.0625,16,16,1,1,7,1.0,1.0
c1:163,c1,163,doubao-seed-2.0-pro,沁园春,寓楼见玉兰作,25,0.8778241276741028,2211,野庵曲,沈瀛,0.2364066193853428,0.16600790513833993,2262,水调歌头,朱熹,0.014184397163120567,16680,风流子,朱敦儒,0.04,3386,浪淘沙,辛弃疾,0.04,25,25,1,1,9,1.0,1.0
c2:34,c2,34,doubao-seed-2.0-pro,沁园春,宗门感怀,25,0.8777915239334106,18897,法曲歌头・法曲,曹勋,0.2364066193853428,0.19424460431654678,12510,沁园春,李廷忠,0.4846335697399527,11143,眼儿媚,无名氏,0.04,11143,眼儿媚,无名氏,0.04,25,25,1,1,10,1.0,1.0
b1:544,b1,544,deepseek-3.2-thinking,祝英台近,云屏忆,16,0.8777846097946167,6092,渡江云,方千里,0.6857142857142857,0.19090909090909092,12530,齐天乐,方千里,0.4,1719,江城子,苏轼,0.0625,1719,江城子,苏轼,0.0625,16,16,1,1,3,1.0,1.0
b2:557,b2,557,qwen3.6-plus,沁园春,宗门夜叹,25,0.8777747750282288,14304,兰陵王,辛弃疾,0.2364066193853428,0.17228464419475656,18822,永遇乐,杨无咎,0.018912529550827423,9963,桂枝香,赵功可,0.04,20382,沁园春,李吕,0.04,25,25,1,1,6,1.0,1.0
b3:498,b3,498,doubao-seed-2.0-pro,浪淘沙,校隅见玉兰感作,10,0.8777682185173035,10470,永遇乐,蒋捷,0.9428571428571428,0.18461538461538463,3731,雨中花令,程垓,0.03428571428571429,18487,浪淘沙,吕渭老,0.1,12550,解语花,方千里,0.1,10,10,1,1,1,0.903102,0.8
c1:201,c1,201,deepseek-3.2-thinking,沁园春,玉兰逢春,25,0.8777620196342468,7374,洞仙歌,吴潜,0.2364066193853428,0.15770609318996415,8761,沁园春,陈人杰,0.004728132387706856,3068,满江红,王炎2,0.04,3068,满江红,王炎2,0.04,25,25,1,1,11,1.0,1.0
c1:471,c1,471,qwen3.6-plus,沁园春,玉兰赋志,23,0.8777590990066528,9626,摸鱼儿,颜奎,0.2364066193853428,0.16326530612244897,15484,大,周邦彦,0.0070921985815602835,12089,八声甘州,向子諲,0.043478260869565216,12089,八声甘州,向子諲,0.043478260869565216,23,23,1,1,5,1.0,1.0
c1:236,c1,236,deepseek-3.2-thinking,沁园春,玉兰咏怀,25,0.877745509147644,2122,无月不登楼,王质,0.2364066193853428,0.18518518518518517,1430,落梅花・落梅,王诜,0.16548463356973994,7098,醉蓬莱,刘子寰,0.04,13003,十二时・忆少年,无名氏,0.04,25,25,1,1,6,1.0,1.0
b1:98,b1,98,doubao-seed-2.0-pro,沁园春,秋登北固山怀古,25,0.8777370452880859,6123,贺新凉・贺新郎,吴泳,0.2364066193853428,0.21505376344086022,10759,沁园春,刘将孙,0.7848699763593381,12889,蝶恋花,仲殊,0.04,12889,蝶恋花,仲殊,0.04,25,25,1,1,10,1.0,1.0
c1:444,c1,444,qwen3.6-plus,沁园春,玉兰见雪,25,0.8777251243591309,13824,贺新郎,黄人杰,0.2364066193853428,0.17266187050359713,6186,沁园春,黄机,0.030732860520094562,15054,小重山,贺铸,0.04,18075,点绛唇,蔡伸,0.04,25,25,1,1,3,0.999999,1.0
b2:69,b2,69,doubao-seed-2.0-pro,沁园春,登观星台述怀,25,0.8777246475219727,4357,贺新郎,陈亮,0.2364066193853428,0.16546762589928057,5891,沁园春,刘学箕,0.014184397163120567,10386,齐天乐,董嗣杲,0.04,20434,浪淘沙,赵缩手,0.04,25,25,1,1,4,1.0,1.0
b2:178,b2,178,doubao-seed-2.0-pro,沁园春,宗门抒怀,24,0.8777191042900085,18974,水龙吟,曹勋,0.2364066193853428,0.1685823754789272,6093,应天长,方千里,0.014184397163120567,8078,柳梢青,吴文英,0.041666666666666664,8078,柳梢青,吴文英,0.041666666666666664,24,24,1,1,8,1.0,1.0
c2:60,c2,60,doubao-seed-2.0-pro,沁园春,宗门感怀,25,0.877684473991394,4405,水龙吟,陈亮,0.2364066193853428,0.15748031496062992,19636,天香,刘镇1,0.004728132387706856,19217,千秋岁,史浩,0.04,13878,满庭芳,陈晔,0.04,25,25,1,1,4,1.0,1.0
b1:577,b1,577,deepseek-3.2-thinking,沁园春,时代咏怀,25,0.8775920867919922,7508,沁园春,李曾伯,0.2364066193853428,0.1630901287553648,6148,祝英台近,岳珂,0.0070921985815602835,6463,酹江月・念奴娇,葛长庚,0.04,9125,大江东去・念奴娇,何梦桂,0.04,25,25,1,1,5,1.0,1.0
b3:77,b3,77,deepseek-3.2-thinking,沁园春,见玉兰有感,25,0.8775888681411743,18795,雨中花・夜行船,杨无咎,0.2364066193853428,0.17692307692307693,2764,醉蓬莱,赵长卿,0.0425531914893617,3474,婆罗门引,辛弃疾,0.04,13094,水调歌头,无名氏,0.04,25,25,1,1,8,1.000001,1.0
c1:342,c1,342,deepseek-3.2-thinking,沁园春,白玉兰感怀,25,0.8775861263275146,2211,野庵曲,沈瀛,0.2364066193853428,0.17898832684824903,16994,潇湘夜雨・满庭芳,周紫芝,0.054373522458628844,8512,虞美人,顾卞,0.04,9659,木兰花慢,周密,0.04,25,25,1,1,6,1.0,1.0
b3:67,b3,67,deepseek-3.2-thinking,沁园春,玉兰春感,25,0.8775853514671326,4621,念奴娇,卢炳,0.2364066193853428,0.17985611510791366,8761,沁园春,陈人杰,0.1347517730496454,3474,婆罗门引,辛弃疾,0.04,13094,水调歌头,无名氏,0.04,25,25,1,1,7,1.0,1.0
b2:601,b2,601,glm-5,清平乐,宗门夜感,8,0.8775746822357178,7107,沁园春,夏元鼎,0.9353932584269663,0.1694915254237288,17637,望江南・忆江南,李纲,0.0,13824,贺新郎,黄人杰,0.125,4153,满江红,何师心,0.125,8,8,1,1,2,0.794732,0.75
b2:142,b2,142,doubao-seed-2.0-pro,沁园春,望宗门演武有怀,25,0.8775533437728882,4416,六州歌头,李,0.2364066193853428,0.17985611510791366,12510,沁园春,李廷忠,0.1347517730496454,1399,水调歌头,曾布,0.04,2327,水调歌头,张孝祥,0.04,25,25,1,1,8,1.0,1.0
c1:131,c1,131,doubao-seed-2.0-pro,沁园春,校中见白玉兰感作,25,0.8774994015693665,5572,满江红,魏了翁,0.2364066193853428,0.19424460431654678,8767,沁园春,陈人杰,0.4846335697399527,15697,醉落魄・一斛珠,谢逸,0.04,3987,醉落魄・一斛珠,石孝友,0.04,25,25,1,1,7,1.0,1.0
c2:70,c2,70,doubao-seed-2.0-pro,沁园春,宗门感怀,24,0.8774779438972473,8560,宝鼎现,陈著,0.2364066193853428,0.17843866171003717,5961,沁园春,洪咨夔,0.05200945626477541,6179,十二时・忆少年,彭耜,0.041666666666666664,3675,满江红,赵善括,0.041666666666666664,24,24,1,1,3,0.962004,0.8
b1:121,b1,121,doubao-seed-2.0-pro,菩萨蛮,夏暮荷堤闲步,8,0.8774540424346924,7696,望海潮,赵崇嶓,0.9414715719063546,0.21153846153846154,7226,卜算子,吴潜,0.13712374581939799,4192,水调歌头,赵师侠,0.125,10268,台城路・齐天乐,仇远,0.125,8,8,1,1,1,0.875245,0.666667
c1:155,c1,155,doubao-seed-2.0-pro,沁园春,暮春遇玉兰感怀,25,0.8774376511573792,10036,疏影,汪元量,0.2364066193853428,0.17985611510791366,4511,沁园春,刘过,0.1347517730496454,5493,醉落魄・一斛珠,史达祖,0.04,194,满江红,柳永,0.04,25,25,1,1,9,1.0,1.0
a1:94,a1,94,qwen3-max,青玉案,秋江夜泊,12,0.8774278163909912,10875,小重山,黄子行,0.927007299270073,0.19117647058823528,17008,清平乐,周紫芝,0.34306569343065696,3627,品令,辛弃疾,0.08333333333333333,3627,品令,辛弃疾,0.08333333333333333,12,12,1,1,3,0.956141,0.888889
c1:501,c1,501,qwen3.6-plus,沁园春,白玉兰见怀,25,0.8774117827415466,16394,念奴娇,李光,0.2364066193853428,0.16487455197132617,7519,沁园春,李曾伯,0.01182033096926714,2490,沁园春,丘崈,0.04,8452,齐天乐,杨泽民,0.04,25,25,1,1,3,1.0,1.0
b1:377,b1,377,qwen3.6-plus,沁园春,秋江夜眺,25,0.8774109482765198,17193,水调歌头,王之道,0.2364066193853428,0.17898832684824903,20417,满庭芳,李流谦,0.054373522458628844,17610,念奴娇,李纲,0.04,5146,满江红,王居安,0.04,25,25,1,1,6,1.0,1.0
b1:192,b1,192,doubao-seed-2.0-pro,清平乐,夏晚荷湾即事,8,0.8773775696754456,19061,采莲舞,史浩,0.9353932584269663,0.18840579710144928,1632,人娇,苏轼,0.033707865168539325,18837,柳梢青,杨无咎,0.125,10157,花犯,黄公绍,0.125,8,8,1,1,0,0.842559,0.666667
b1:569,b1,569,deepseek-3.2-thinking,沁园春,秋日登高,25,0.8773622512817383,14313,沁园春,辛弃疾,0.2364066193853428,0.19305019305019305,19673,念奴娇,毛并,0.34988179669030733,14634,百宝装・新燕过妆楼,晁端礼,0.04,14634,百宝装・新燕过妆楼,晁端礼,0.04,25,25,1,1,11,1.0,1.0
c2:170,c2,170,deepseek-3.2-thinking,沁园春,仙门感怀,25,0.8773140907287598,8302,满庭芳,如愚居士,0.2364066193853428,0.17857142857142858,10986,沁园春,刘省斋,0.054373522458628844,13997,念奴娇,郑达可,0.04,9131,最高楼,何梦桂,0.08,25,24,1,1,3,0.898437,0.8
